"","AdvertiserName","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","ConfigCompleted","ConfigStarted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription"
"477","AUDI",2015-04-26,2015,4,26,"Dimanche",1,"Jour Ordinaire",1.2323,246124,3527147,1839,1892,987565.17415944,4612.85697452688,34174.0666666667,0,0,0,0,1320,0,0,0,0,0,0,0,0,420.428571428572,4778,22341,25441,22104,30,7,37
"478","AUDI",2015-04-27,2015,4,27,"Lundi",0,"Jour Ordinaire",1.2323,606756,3183789,4253,1566,1154322.77667417,4257.9356606993,34174.0666666667,0,0,0,0,3370,0,0,0,0,0,0,0,0,420.428571428572,4212,19535,22412,19492,110,15,125
"479","AUDI",2015-04-28,2015,4,28,"Mardi",0,"Jour Ordinaire",1.2323,514751,2877405,3889,1196,516658.882629626,3693.3762313745,34174.0666666667,0,0,0,0,2740,0,0,0,0,0,0,0,0,420.428571428572,3574,16582,19825,17029,46,11,57
"480","AUDI",2015-04-29,2015,4,29,"Mercredi",0,"Jour Ordinaire",1.2323,380636,3195419,2313,1311,783274.097900807,4155.75230707888,34174.0666666667,0,0,0,0,4100,0,0,0,0,0,0,0,0,420.428571428572,3666,16724,21921,18130,48,5,53
"481","AUDI",2015-04-30,2015,4,30,"Jeudi",0,"Jour Ordinaire",1.2323,167615,4002066,603,1654,626243.479561405,5322.80677219963,34174.0666666667,0,15570,0,0,5140,0,0,0,0,0,0,0,0,420.428571428571,3359,16293,19209,16419,103,2,105
"482","AUDI",2015-05-01,2015,5,1,"Vendredi",1,"Fête du travail",1.2323,126596,1372106,1001,1013,5327.12441298739,1982.35281472158,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,420.428571428571,4476,20808,22500,19740,16,10,26
"483","AUDI",2015-05-02,2015,5,2,"Samedi",0,"Jour Ordinaire",1.2323,132324,1070192,749,756,9079.78265914615,1990.25781535912,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,420.428571428571,3498,16842,19316,16667,11,6,17
"484","AUDI",2015-05-03,2015,5,3,"Dimanche",1,"Jour Ordinaire",1.239,43991,1034377,268,779,7933.59970934399,1919.7158618198,0,0,0,0,0,850,0,0,0,0,0,0,0,0,21.2857142857143,4107,19400,21985,19049,19,5,24
"485","AUDI",2015-05-04,2015,5,4,"Lundi",0,"Jour Ordinaire",1.239,60,1655805,16,1056,3680.51117805087,2607.9084215914,0,0,0,0,0,7360,0,0,0,0,0,0,0,0,21.2857142857143,3697,17563,20769,17634,47,9,56
"486","AUDI",2015-05-05,2015,5,5,"Mardi",0,"Jour Ordinaire",1.239,44,2178884,10,992,0.0849765489622951,2928.0240411321,0,0,13900,0,0,10790,0,0,0,0,0,0,0,0,21.2857142857143,3319,15998,19229,16500,131,11,142
"487","AUDI",2015-05-06,2015,5,6,"Mercredi",0,"Jour Ordinaire",1.239,59,2645135,11,1141,0.298050251826644,3645.20928078914,0,0,14100,0,0,8970,0,0,0,0,0,0,0,0,21.2857142857143,3213,15101,18194,15503,90,6,96
"488","AUDI",2015-05-07,2015,5,7,"Jeudi",0,"Jour Ordinaire",1.239,36,2351708,10,1079,0.158846260324121,3256.05042999082,0,0,0,0,0,8290,0,0,0,0,0,0,0,0,21.2857142857143,2755,13922,16746,14268,25,6,31
"489","AUDI",2015-05-08,2015,5,8,"Vendredi",1,"08 Mais",1.239,38,2432612,4,1284,0.0764531656587496,3208.90158967543,0,0,0,0,0,7920,0,0,0,0,0,0,0,0,21.2857142857143,3414,16464,18769,16218,19,9,28
"490","AUDI",2015-05-09,2015,5,9,"Samedi",0,"Jour Ordinaire",1.239,27,2125083,19,1124,3680.04570075334,3095.07224819005,0,0,0,0,0,3380,0,0,0,0,0,0,0,0,21.2857142857143,3179,14927,17452,15017,16,9,25
"491","AUDI",2015-05-10,2015,5,10,"Dimanche",1,"Jour Ordinaire",1.2341,37,2175226,9,1210,1.07221288304031,3168.08554112923,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,329.714285714286,3338,15820,18803,16237,14,8,22
"492","AUDI",2015-05-11,2015,5,11,"Lundi",0,"Jour Ordinaire",1.2341,64,2131611,12,1015,0.487796896055341,3121.46255678058,0,0,0,0,0,1860,0,0,0,0,0,0,0,0,329.714285714286,3208,15907,19226,16470,84,6,90
"493","AUDI",2015-05-12,2015,5,12,"Mardi",0,"Jour Ordinaire",1.2341,39,2428720,8,1032,0.330631873109378,3016.41138195956,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,329.714285714286,3261,15091,18684,15967,35,5,40
"494","AUDI",2015-05-13,2015,5,13,"Mercredi",1,"Asscention",1.2341,44,2532359,10,1174,0.56696146030724,3314.31826170928,0,94748,0,0,0,2850,0,0,0,0,0,0,0,0,329.714285714286,3141,14626,17648,14986,28,9,37
"495","AUDI",2015-05-14,2015,5,14,"Jeudi",0,"Jour Ordinaire",1.2341,50,2664022,15,1328,0.174392515651882,3318.6892941891,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,329.714285714286,3931,17161,19827,17208,27,7,34
"496","AUDI",2015-05-15,2015,5,15,"Vendredi",0,"Jour Ordinaire",1.2341,96,2591961,10,1230,0.294075442790985,3169.65191759992,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,329.714285714286,3915,16613,19690,17125,22,11,33
"497","AUDI",2015-05-16,2015,5,16,"Samedi",0,"Jour Ordinaire",1.2341,46,2217722,16,1123,1.19596007849462,3048.8318866848,0,0,0,0,0,2050,0,0,0,0,0,0,0,0,329.714285714286,3560,15717,17909,15623,20,6,26
"498","AUDI",2015-05-17,2015,5,17,"Dimanche",1,"Jour Ordinaire",1.2317,40,2209816,9,1083,0.270878660917282,3047.97241719472,0,0,0,0,0,2660,0,0,0,0,0,0,0,0,3121.14285714286,3821,16507,19471,16831,23,9,32
"499","AUDI",2015-05-18,2015,5,18,"Lundi",0,"Jour Ordinaire",1.2317,95,2226689,10,1146,0.303025519825518,2961.69706669378,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,3121.14285714286,3534,15474,19266,16455,47,4,51
"500","AUDI",2015-05-19,2015,5,19,"Mardi",0,"Jour Ordinaire",1.2317,97,2616261,8,1239,0.56506556943059,2964.47452342224,0,0,0,0,0,5680,0,0,0,0,0,0,0,0,3121.14285714286,3647,16362,19673,16796,79,8,87
"501","AUDI",2015-05-20,2015,5,20,"Mercredi",0,"Jour Ordinaire",1.2317,93,2802860,9,1286,0.083372836843133,3413.67990435112,0,0,5500,0,0,6280,0,0,0,0,0,0,0,0,3121.14285714286,3716,15850,19629,16897,86,8,94
"502","AUDI",2015-05-21,2015,5,21,"Jeudi",0,"Jour Ordinaire",1.2317,105,2618169,9,973,0.266100906692445,3183.04792139411,0,0,1637,0,0,7060,0,0,0,0,0,0,0,0,3121.14285714286,3577,15999,19717,16866,83,6,89
"503","AUDI",2015-05-22,2015,5,22,"Vendredi",0,"Jour Ordinaire",1.2317,206,2505231,7,907,0.337949310488999,3000.51463291524,0,47061,0,0,0,5610,0,0,0,0,0,0,0,0,3121.14285714286,3511,15633,18859,16178,73,6,79
"504","AUDI",2015-05-23,2015,5,23,"Samedi",0,"Jour Ordinaire",1.2317,1619,2136370,12,1107,0.257950079181232,2887.80299176264,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,3121.14285714286,3590,15481,18519,15880,20,5,25
"505","AUDI",2015-05-24,2015,5,24,"Dimanche",1,"Pentecôte",1.2333,239,2134128,14,1049,0.0877216617846862,2886.7030910151,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,45293.2857142857,3926,17552,19786,17261,22,7,29
"506","AUDI",2015-05-25,2015,5,25,"Lundi",0,"Jour Ordinaire",1.2333,125,2140432,12,963,1.03986133589596,2891.52145720309,0,0,0,0,0,25080,0,0,0,0,0,0,0,0,45293.2857142857,4170,19170,21264,18771,20,10,30
"507","AUDI",2015-05-26,2015,5,26,"Mardi",0,"Jour Ordinaire",1.2333,394,2502325,9,1034,1.47935493860394,2799.7205472793,0,0,0,0,0,22284,0,0,0,0,0,0,0,0,45293.2857142857,3761,16926,20823,17990,84,6,90
"508","AUDI",2015-05-27,2015,5,27,"Mercredi",0,"Jour Ordinaire",1.2333,220,2395821,10,999,2.36320742169023,2860.97205437076,0,0,0,0,65200,22934,0,0,0,0,0,0,0,0,45293.2857142857,3577,16186,19702,16983,76,10,86
"509","AUDI",2015-05-28,2015,5,28,"Jeudi",0,"Jour Ordinaire",1.2333,260,2397382,16,826,4.7465558308363,2832.23493808723,0,0,0,0,0,22621,0,0,0,0,0,0,0,0,45293.2857142857,3545,15303,18869,16278,34,13,47
"510","AUDI",2015-05-29,2015,5,29,"Vendredi",0,"Jour Ordinaire",1.2333,2246,2173418,7,697,2.38805962421,2471.25056165349,0,47061,0,0,0,24601,0,0,0,0,0,0,0,0,45293.2857142857,4064,17779,23884,19347,79,15,94
"511","AUDI",2015-05-30,2015,5,30,"Samedi",0,"Jour Ordinaire",1.2333,244,1880751,11,754,0.820970093518496,2447.74809003621,0,4600,0,0,0,6347,0,0,0,0,0,0,0,0,45293.2857142857,3756,16142,20155,16965,21,13,34
"512","AUDI",2015-05-31,2015,5,31,"Dimanche",1,"Jour Ordinaire",1.2289,76,1841729,17,742,0.668415728934109,2407.48929931402,0,0,0,0,0,4127,0,0,0,0,0,0,0,0,41854.2857142857,3728,17156,21463,18407,27,13,40
