"","annonceur","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","INTERNET_DISPLAY_InvestissementsEnEuros_BMW","PRESSE_InvestissementsEnEuros_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_BMW","RADIO_InvestissementsEnEuros_BMW","TV_NAT_InvestissementsEnEuros_BMW","TV_NAT_GRP_BMW","TV_TNT_InvestissementsEnEuros_BMW","TV_TNT_GRP_BMW","Investissement_Affichage_BMW","INTERNET_DISPLAY_InvestissementsEnEuros_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_MERCEDES","RADIO_InvestissementsEnEuros_MERCEDES","TV_NAT_InvestissementsEnEuros_MERCEDES","TV_NAT_GRP_MERCEDES","TV_TNT_InvestissementsEnEuros_MERCEDES","TV_TNT_GRP_MERCEDES","Investissement_Affichage_MERCEDES","ConfigStarted","ConfigCompleted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription","JourNormalise","IsMondialAuto2014","IsOPO","IsPrimeAlaCasse","IsJourdelan","IsPentecôte","IsAsscention","IsPâcques","IsFêtedutravail","Is08Mais","Is14Juillet","Is15août","IspremierNovembre","Is11Novembre","IsNoël"
"191","AUDI",2014-07-10,"2014","7","10","Jeudi",0,"Jour Ordinaire",1.2976,561817.992,670239.008,9610.5,5289.5,2798.99379423914,1665.11114075152,29354,0,15570,0,0,8480,0,0,0,0,0,0,0,0,29530,6167,94500,34550,0,0,8700,0,0,0,0,0,60959,2360,61430,0,0,8700,0,0,0,0,875,16405,3542,21324,14410,111,9,120,0.523287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","AUDI",2014-07-11,"2014","7","11","Vendredi",0,"Jour Ordinaire",1.2976,784967.52,936452.48,13898.46,7649.54,3736.44670894398,2222.79844088693,29354,13869,0,0,0,6960,0,0,0,0,0,0,0,0,29530,6167,122424,0,0,0,5800,0,0,0,0,0,60959,33522,31350,0,0,5800,0,0,0,0,875,17724,3987,22766,15182,115,5,120,0.526027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","AUDI",2014-07-12,"2014","7","12","Samedi",0,"Jour Ordinaire",1.2976,719739.456,858636.544,14045.52,7730.48,2606.52882089276,1550.61443411962,29354,0,0,0,0,2200,0,0,0,0,0,0,0,0,29530,6167,35044,0,0,0,6950,0,0,0,0,0,60959,120,0,0,0,6950,64000,451,0,0,875,16136,3635,19686,13086,40,4,44,0.528767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","AUDI",2014-07-13,"2014","7","13","Dimanche",1,"Jour Ordinaire",1.2995,697051.176,831569.824,13230.24,7281.76,2251.46389466459,1339.3876119775,29354,0,0,0,0,3550,0,0,0,0,0,0,0,0,1755,6167,743,0,0,0,4000,0,0,0,0,0,60959,439,0,0,0,4000,155000,670,0,0,342,16408,3664,19659,13163,36,9,45,0.531506849315069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","AUDI",2014-07-14,"2014","7","14","Lundi",1,"14 Juillet",1.2995,638225.352,761391.648,2854.77,1571.23,3779.19005004074,2248.22629771164,29354,0,0,0,0,1910,0,0,0,0,0,0,0,0,1755,6167,0,0,0,0,8910,0,0,0,0,0,60959,6353,0,0,0,8910,0,0,0,0,342,14528,3190,17684,11863,57,6,63,0.534246575342466,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"196","AUDI",2014-07-15,"2014","7","15","Mardi",0,"Jour Ordinaire",1.2995,605353.224,722175.776,506.325,278.675,985.307793504523,586.155991989134,29354,0,0,0,0,1110,0,0,0,0,0,0,0,0,1755,6167,0,0,0,0,0,0,0,0,0,0,60959,120,8990,0,0,0,0,0,0,0,342,14309,3147,18614,12883,57,7,64,0.536986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","AUDI",2014-07-16,"2014","7","16","Mercredi",0,"Jour Ordinaire",1.2995,666332.28,794922.72,508.905,280.095,1062.05629838472,631.81339600877,29354,0,0,0,0,2800,0,0,0,0,0,0,0,0,1755,6167,0,0,0,0,0,0,0,0,0,0,60959,35851,0,0,0,0,0,0,0,0,342,14667,3277,18529,12652,69,5,74,0.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","AUDI",2014-07-17,"2014","7","17","Jeudi",0,"Jour Ordinaire",1.2995,669696.192,798935.808,615.33,338.67,1228.1798603486,730.639693636405,29354,0,0,0,0,8630,0,0,0,0,0,0,0,0,1755,6167,0,5045,0,0,0,0,0,0,0,0,60959,113,0,0,0,0,0,0,0,0,342,14043,3128,17215,11817,76,6,82,0.542465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","AUDI",2014-07-18,"2014","7","18","Vendredi",0,"Jour Ordinaire",1.2995,685056.552,817260.448,646.29,355.71,1318.69452255143,784.486534149413,29354,0,0,0,0,8610,0,0,0,0,0,0,0,0,1755,6167,3624,0,0,0,0,0,0,0,0,0,60959,76510,0,0,0,0,0,0,0,0,342,12952,2779,16339,11176,89,6,95,0.545205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","AUDI",2014-07-19,"2014","7","19","Samedi",0,"Jour Ordinaire",1.2995,560088.84,668176.16,656.61,361.39,1166.77988004998,694.113070587945,29354,0,0,0,0,3240,0,0,0,0,0,0,0,0,1755,6167,2849,0,0,0,0,0,0,0,0,0,60959,120,94200,0,0,0,0,0,0,0,342,13035,2832,16593,11025,15,4,19,0.547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","AUDI",2014-07-20,"2014","7","20","Dimanche",1,"Jour Ordinaire",1.3002,1189297.704,1418811.296,7856.1,4323.9,2095.36187630504,1246.52309387844,29354,0,0,0,0,2890,0,0,0,0,0,0,0,0,901,6167,0,0,0,0,0,0,0,0,0,0,60959,17224,0,0,0,0,0,0,0,0,0,16371,3642,19544,12991,10,6,16,0.550684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","AUDI",2014-07-21,"2014","7","21","Lundi",0,"Jour Ordinaire",1.3002,6562226.232,7828620.768,65462.34,36029.66,9374.24971485688,5576.70676816844,29354,0,0,0,0,9180,0,0,0,0,0,0,0,0,901,6167,0,0,0,0,0,0,0,0,0,0,60959,17337,0,0,0,0,0,0,0,0,0,16575,3682,47612,14194,80,10,90,0.553424657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","AUDI",2014-07-22,"2014","7","22","Mardi",0,"Jour Ordinaire",1.3002,707756.232,844340.768,684.345,376.655,1413.43495943069,840.847272516186,29354,0,0,0,0,11900,0,0,0,0,0,0,0,0,901,6167,0,0,0,0,0,0,0,0,0,0,60959,113,0,0,0,0,0,0,0,0,0,15518,3501,19601,12972,84,9,93,0.556164383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","AUDI",2014-07-23,"2014","7","23","Mercredi",0,"Jour Ordinaire",1.3002,642759.36,766800.64,619.845,341.155,1283.79215185541,763.723241853377,29354,0,0,0,0,15970,0,0,0,0,0,0,0,0,901,6167,2424,0,0,0,0,0,0,0,0,0,60959,4640,0,0,0,0,0,0,0,0,0,15786,3596,19288,13284,79,9,88,0.558904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","AUDI",2014-07-24,"2014","7","24","Jeudi",0,"Jour Ordinaire",1.3002,657287.52,784132.48,652.095,358.905,1304.95161663379,776.310929831585,29354,0,0,0,0,7670,0,0,0,0,0,0,0,0,901,6167,0,39595,0,0,0,0,0,0,0,0,60959,120,0,0,0,0,0,0,0,0,0,15026,3445,18297,12459,80,6,86,0.561643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","AUDI",2014-07-25,"2014","7","25","Vendredi",0,"Jour Ordinaire",1.3002,660506.424,787972.576,651.45,358.55,1321.85130795954,786.364494208785,29354,0,14100,0,0,10080,0,0,0,0,0,0,0,0,901,6167,0,25625,0,0,0,0,0,0,0,0,60959,19924,0,0,0,0,0,0,0,0,0,14428,3183,17384,12335,62,5,67,0.564383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","AUDI",2014-07-26,"2014","7","26","Samedi",0,"Jour Ordinaire",1.3002,648473.04,773616.96,719.82,396.18,1330.34604911871,791.417984563444,29354,3417,0,0,0,4440,0,0,0,0,0,0,0,0,901,6167,2849,0,0,0,0,0,0,0,0,0,60959,10888,73400,0,0,0,0,0,0,0,0,13971,3294,16177,11325,2,1,3,0.567123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","AUDI",2014-07-27,"2014","7","27","Dimanche",1,"Jour Ordinaire",1.2953,1143780.24,1364509.76,7004.055,3854.945,2005.17442414029,1192.87090941679,29354,0,0,0,0,4760,0,0,0,0,0,0,0,0,604,6167,0,0,0,0,0,0,0,0,0,0,60959,0,0,0,0,0,0,0,0,0,0,13758,3047,16410,11423,2,0,2,0.56986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","AUDI",2014-07-28,"2014","7","28","Lundi",0,"Jour Ordinaire",1.2953,6637029.84,7917860.16,68092.005,37476.995,9467.69452278749,5632.29674162637,29354,0,0,0,0,1700,0,0,0,0,0,0,0,0,604,6167,0,0,0,0,0,0,0,0,0,0,60959,113,0,0,0,0,0,0,0,0,0,19564,4470,49180,15460,86,8,94,0.572602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","AUDI",2014-07-29,"2014","7","29","Mardi",0,"Jour Ordinaire",1.2953,654442.536,780738.464,754.005,414.995,1333.81376588336,793.480916546242,29354,0,0,0,0,1730,0,0,0,0,0,0,0,0,604,6167,0,0,0,0,0,0,0,0,0,0,60959,131,0,0,0,0,0,0,0,0,0,16864,3857,20615,13918,56,3,59,0.575342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","AUDI",2014-07-30,"2014","7","30","Mercredi",0,"Jour Ordinaire",1.2953,632735.568,754842.432,704.985,388.015,1281.08047110406,762.110072921556,29354,0,0,0,0,2260,0,0,0,0,0,0,0,0,604,6167,2424,0,0,0,0,0,0,0,0,0,60959,2718,0,0,0,0,0,0,0,0,0,16188,3761,18905,12833,36,4,40,0.578082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","AUDI",2014-07-31,"2014","7","31","Jeudi",0,"Jour Ordinaire",1.2953,511613.76,610346.24,603.075,331.925,1083.44841657479,644.53948864816,29354,0,0,0,0,2050,0,0,0,0,0,0,0,0,604,6167,0,8900,0,0,0,0,0,0,0,0,60959,131,0,0,0,0,0,0,0,0,0,14459,3331,17049,11664,26,6,32,0.580821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","AUDI",2014-08-01,"2014","8","1","Vendredi",0,"Jour Ordinaire",1.2953,375064.56,447445.44,546.96,301.04,851.599853221248,506.613628790312,21625,0,0,0,0,1440,0,0,0,0,0,0,0,0,604,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,13325,2978,16279,12124,19,6,25,0.583561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","AUDI",2014-08-02,"2014","8","2","Samedi",0,"Jour Ordinaire",1.2953,397572.72,474297.28,577.275,317.725,925.218391116621,550.409026932217,21625,0,0,0,0,1420,0,0,0,0,0,0,0,0,604,2698,0,0,0,0,0,0,0,0,0,0,23714,120,0,0,0,0,0,0,0,0,0,13828,3174,16460,12279,12,2,14,0.586301369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","AUDI",2014-08-03,"2014","8","3","Dimanche",1,"Jour Ordinaire",1.3023,825704.736,985051.264,6024.945,3316.055,1545.08703468937,919.166609153324,21625,0,0,0,0,1800,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,0,14117,3005,16676,12507,14,2,16,0.589041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","AUDI",2014-08-04,"2014","8","4","Lundi",0,"Jour Ordinaire",1.3023,5772356.256,6886319.744,64842.495,35688.505,8629.87692184082,5133.8821241573,21625,0,0,0,0,960,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,15675,3588,43769,13949,23,5,28,0.591780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","AUDI",2014-08-05,"2014","8","5","Mardi",0,"Jour Ordinaire",1.3023,284744.184,339694.816,416.67,229.33,809.09658464547,481.328590227688,21625,0,0,0,0,1210,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,13375,2923,14769,11443,26,5,31,0.594520547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","AUDI",2014-08-06,"2014","8","6","Mercredi",0,"Jour Ordinaire",1.3023,422605.752,504161.248,556.635,306.365,1031.28060345818,613.505047990276,21625,0,0,0,0,1730,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,12554,2920,11639,9390,14,2,16,0.597260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","AUDI",2014-08-07,"2014","8","7","Jeudi",0,"Jour Ordinaire",1.3023,433893.576,517627.424,547.605,301.395,1051.80417061049,625.714442803372,21625,0,0,0,0,2310,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,113,11330,0,0,0,0,0,0,0,0,17495,4029,21746,16635,30,7,37,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","AUDI",2014-08-08,"2014","8","8","Vendredi",0,"Jour Ordinaire",1.3023,438250.656,522825.344,600.495,330.505,1059.72117781217,630.424241345996,21625,0,0,0,0,2260,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,16455,3791,20541,15650,24,11,35,0.602739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","AUDI",2014-08-09,"2014","8","9","Samedi",0,"Jour Ordinaire",1.3023,421987.416,503423.584,586.95,323.05,1036.38117986231,616.539362182841,21625,0,0,0,0,1300,0,0,0,0,0,0,0,0,241,2698,0,0,0,0,0,0,0,0,0,0,23714,120,0,0,0,0,0,0,0,0,0,13127,2998,16068,12208,15,5,20,0.605479452054794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","AUDI",2014-08-10,"2014","8","10","Dimanche",1,"Jour Ordinaire",1.3025,850114.416,1014171.584,5595.375,3079.625,1650.19467716685,981.694760100854,21625,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,0,14009,3179,16876,12693,17,7,24,0.608219178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","AUDI",2014-08-11,"2014","8","11","Lundi",0,"Jour Ordinaire",1.3025,5844439.824,6972314.176,63175.17,34770.83,8867.95475182702,5275.51375188434,21625,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,15750,3646,44538,14560,20,8,28,0.610958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","AUDI",2014-08-12,"2014","8","12","Mardi",0,"Jour Ordinaire",1.3025,465369.888,555178.112,569.535,313.465,1089.26690490689,648.000886013187,21625,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,14637,3339,18139,13457,23,4,27,0.613698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","AUDI",2014-08-13,"2014","8","13","Mercredi",0,"Jour Ordinaire",1.3025,945476.784,1127937.216,5608.275,3086.725,1806.51697514993,1074.69032173991,21625,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,14133,3299,16813,12666,19,5,24,0.616438356164384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","AUDI",2014-08-14,"2014","8","14","Jeudi",0,"Jour Ordinaire",1.3025,0,0,0,0,0,0,21625,0,0,0,0,2090,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,13510,3073,22103,11859,23,5,28,0.619178082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","AUDI",2014-08-15,"2014","8","15","Vendredi",1,"15 août",1.3025,0,0,0,0,0,0,21625,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,13312,2847,15121,11179,9,6,15,0.621917808219178,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"228","AUDI",2014-08-16,"2014","8","16","Samedi",0,"Jour Ordinaire",1.3025,0,0,0,0,0,0,21625,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,120,0,0,0,0,0,0,0,0,0,11793,2552,13997,10193,18,7,25,0.624657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","AUDI",2014-08-17,"2014","8","17","Dimanche",1,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,2130,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,0,12711,2915,15173,11110,14,8,22,0.627397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","AUDI",2014-08-18,"2014","8","18","Lundi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,2698,0,9200,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,16039,3289,17990,13788,20,7,27,0.63013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","AUDI",2014-08-19,"2014","8","19","Mardi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,16036,3636,18058,14077,29,8,37,0.632876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","AUDI",2014-08-20,"2014","8","20","Mercredi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,2700,0,0,0,0,0,0,0,0,0,15482,3452,17282,13361,30,7,37,0.635616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","AUDI",2014-08-21,"2014","8","21","Jeudi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,7910,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,6800,0,0,0,0,0,0,0,0,15281,3462,17158,13182,24,4,28,0.638356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234","AUDI",2014-08-22,"2014","8","22","Vendredi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,8790,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,15594,3550,17784,13571,27,4,31,0.641095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","AUDI",2014-08-23,"2014","8","23","Samedi",0,"Jour Ordinaire",1.2966,0,0,0,0,0,0,21625,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,23714,120,0,0,0,0,0,0,0,0,0,15159,3444,16297,12341,20,4,24,0.643835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","AUDI",2014-08-24,"2014","8","24","Dimanche",1,"Jour Ordinaire",1.299,0,0,0,0,0,0,21625,0,0,0,0,4560,0,0,0,0,0,0,0,0,19555,2698,0,0,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,0,15573,3457,18142,13949,19,10,29,0.646575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","AUDI",2014-08-25,"2014","8","25","Lundi",0,"Jour Ordinaire",1.299,0,0,0,0,0,0,21625,0,0,0,0,28810,0,0,0,0,0,0,0,0,19555,2698,0,0,0,0,0,0,0,0,0,0,23714,120,0,0,0,0,0,0,0,0,0,18608,4136,21332,16339,33,9,42,0.649315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","AUDI",2014-08-26,"2014","8","26","Mardi",0,"Jour Ordinaire",1.299,0,0,0,0,0,0,21625,0,0,0,0,30130,0,0,0,0,0,0,0,0,19555,2698,0,28600,0,0,0,0,0,0,0,0,23714,113,0,0,0,0,0,0,0,0,0,18207,4066,20239,15611,33,7,40,0.652054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","AUDI",2014-08-27,"2014","8","27","Mercredi",0,"Jour Ordinaire",1.299,1082569.992,1291487.008,953.955,525.045,2159.433276223,1284.63893465897,21625,0,0,0,0,30890,0,0,0,0,0,0,0,0,19555,2698,0,0,0,0,0,0,0,0,0,0,23714,1658,0,0,0,0,0,0,0,0,0,16989,3816,19075,14475,25,8,33,0.654794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","AUDI",2014-08-28,"2014","8","28","Jeudi",0,"Jour Ordinaire",1.299,1067681.136,1273724.864,1001.04,550.96,2138.16604307916,1271.98713567548,21625,0,0,0,0,23330,0,0,0,0,0,0,0,0,19555,2698,0,0,0,0,0,0,0,0,0,0,23714,113,6800,0,0,0,0,0,0,0,0,16305,3737,18265,13821,24,5,29,0.657534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","AUDI",2014-08-29,"2014","8","29","Vendredi",0,"Jour Ordinaire",1.299,1076958.912,1284793.088,941.7,518.3,2151.25125563976,1279.7714806278,21625,0,0,0,0,23920,0,0,0,0,0,0,0,0,19555,2698,0,56150,0,0,0,0,0,0,0,0,23714,113,47470,0,0,0,0,0,0,0,0,15772,3700,18528,13853,20,4,24,0.66027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","AUDI",2014-08-30,"2014","8","30","Samedi",0,"Jour Ordinaire",1.299,1068487.8,1274687.2,1148.745,632.255,2159.30241373014,1284.56108504202,21625,0,0,0,0,5430,0,0,0,0,0,0,0,0,19555,2698,0,0,0,0,0,0,0,0,0,0,23714,2366,0,0,0,0,0,0,0,0,0,16091,3562,17851,13175,15,2,17,0.663013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","AUDI",2014-08-31,"2014","8","31","Dimanche",1,"Jour Ordinaire",1.2881,659743.992,787063.008,766.905,422.095,1436.27393125737,854.434093076555,21625,0,0,0,0,6970,0,0,0,0,0,0,0,0,39178,2698,0,0,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,5547,17400,3918,19347,15279,16,4,20,0.665753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","AUDI",2014-09-01,"2014","9","1","Lundi",0,"Jour Ordinaire",1.2881,158512.44,189102.56,269.61,148.39,817.281163556871,486.197566198904,140119,0,0,0,0,3200,0,0,0,0,0,0,0,0,39178,6237,2484,69050,0,0,0,0,0,0,0,0,28560,120,13500,0,0,0,0,0,0,0,5547,17626,3908,20315,16138,26,11,37,0.668493150684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","AUDI",2014-09-02,"2014","9","2","Mardi",0,"Jour Ordinaire",1.2881,173638.416,207147.584,312.18,171.82,919.467911414032,546.98808765141,140119,1800,0,0,0,2370,0,0,0,0,0,0,0,0,39178,6237,0,0,0,0,0,0,0,0,0,0,28560,120,0,0,0,0,0,0,0,0,5547,16515,3736,18632,14735,34,6,40,0.671232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","AUDI",2014-09-03,"2014","9","3","Mercredi",0,"Jour Ordinaire",1.2881,172803.48,206151.52,344.43,189.57,1917.92489503654,1140.96648460706,140119,30822,0,0,63900,3200,0,0,0,0,0,0,0,0,39178,6237,3400,0,0,0,0,0,0,0,0,0,28560,2700,112,0,0,0,0,0,0,0,5547,16068,3492,18197,14355,33,8,41,0.673972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","AUDI",2014-09-04,"2014","9","4","Jeudi",0,"Jour Ordinaire",1.2881,534462.552,637604.448,806.895,444.105,1504.31791202847,894.913207634159,140119,0,0,0,0,3690,0,0,0,0,0,0,0,0,39178,6237,0,0,0,0,0,0,0,0,0,0,28560,3389,34800,0,0,0,0,0,0,0,5547,15964,3551,18817,15551,21,13,34,0.676712328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","AUDI",2014-09-05,"2014","9","5","Vendredi",0,"Jour Ordinaire",1.2881,993833.304,1185625.696,1250.655,688.345,2245.15861277692,1335.63662291195,140119,61053,33720,0,0,3490,0,0,0,0,0,0,0,0,39178,6237,0,17400,0,0,0,0,0,0,0,0,28560,6324,93120,0,0,0,0,0,0,0,5547,16377,3735,19128,14594,22,8,30,0.679452054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","AUDI",2014-09-06,"2014","9","6","Samedi",0,"Jour Ordinaire",1.2881,791795.664,944598.336,1145.52,630.48,1910.15994450136,1136.34714401755,140119,0,0,0,0,2090,0,0,0,0,0,0,0,0,39178,6237,1627,0,0,0,158775,0,0,0,0,0,28560,120,74700,0,0,158775,0,0,0,0,5547,17020,3805,18572,14309,21,4,25,0.682191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","AUDI",2014-09-07,"2014","9","7","Dimanche",1,"Jour Ordinaire",1.2994,881935.464,1052133.536,3166.95,1743.05,2239.90386906372,1332.51059515274,140119,58954,0,0,0,3760,0,0,0,0,0,0,0,0,158758,6237,0,0,0,0,215670,0,0,0,0,586,28560,2719,0,0,0,215670,97760,781,15285,134,8024,18306,4112,20466,15507,13,6,19,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
